node_name,ICES_rect,abundance,biomass,bodymass,year
Clupea,44G8,0.2652653658310696,6.949174643929907,26.1970673109108,2017
Clupea,45G7,0.6515078533062433,13.351992331403732,20.4939852430721,2017
Clupea,45G8,0.05385798813889119,0.7167330412961979,13.3078316896624,2017
Clupea,46G8,0.7590033763371238,16.192406897346427,21.3337745287635,2017
Clupea,42G6,0.010868598021130525,0.053946550136152356,4.96352427712116,2018
Clupea,42G7,0.058210430544179716,1.6810193149568664,28.8783178416973,2018
Clupea,43G7,0.8574600455857632,21.218444292248403,24.7456944512829,2018
Clupea,44G7,0.2217035655656064,5.379719326310058,24.2653712518579,2018
Clupea,44G8,0.43909926022313034,10.612617815526031,24.1690633004783,2018
Clupea,45G7,0.1013806871991622,1.9313720126450653,19.050689692514,2018
Clupea,45G8,0.09591667135914066,1.8606186907950635,19.3982825345174,2018
Clupea,46G8,0.12433958015628054,3.1170132172436715,25.068551890926,2018
Clupea,42G6,0.13655424348644388,3.524876034589221,25.8130098676805,2019
Clupea,42G7,0.16686365516669635,4.801397912545748,28.7743781457332,2019
Clupea,43G7,0.2094737531255757,1.2475796335493443,5.95578021080972,2019
Clupea,44G7,0.15355006128612286,1.1683200763499546,7.60872425946431,2019
Clupea,44G8,0.03975783198345486,0.32738049516601114,8.23436487437871,2019
Clupea,45G7,0.14387558791663962,1.0746760313523942,7.46948142429175,2019
Clupea,45G8,0.016955009620612915,0.13950483029347346,8.22794167712365,2019
Clupea,46G8,0.043649274650629566,0.97997060115483825,22.4510168610718,2019
Clupea,42G6,0.6107968837197468,17.1484184945253,28.0754845867772,2020
Clupea,42G7,0.1132087211024001,3.159985882514469,27.9129191792228,2020
Clupea,43G7,6.262480219027302e-5,1.4904702921284975e-4,2.38,2020
Clupea,44G7,0.1282518806101679,3.156143715461566,24.6089468664785,2020
Clupea,44G8,0.0367416940676499,0.8989478701830732,24.4666962967985,2020
Clupea,45G7,0.20483779744177755,4.98841996626393,24.3530248253222,2020
Clupea,45G8,0.10008475838813613,2.3527191432087955,23.5072670514403,2020
Clupea,46G8,0.0712677914839752,1.6100474228344797,22.5915155964459,2020
Clupea,42G6,0.8930788918560056,19.866229559458528,22.2446524496535,2021
Clupea,42G7,0.611737455986765,14.168148626558489,23.1605053571626,2021
Clupea,43G7,0.15674210978830996,2.7560416305313225,17.5832878238881,2021
Clupea,44G7,0.21938694168887354,3.9744564923742454,18.1161944360876,2021
Clupea,44G8,0.2636125363744921,4.76948371709766,18.0927803460836,2021
Clupea,45G7,0.5432761314202359,7.6394675160487235,14.0618500873167,2021
Clupea,45G8,0.2790031881866042,5.048426852556738,18.094513132159,2021
Clupea,46G8,0.17901736719944744,2.588968912099195,14.4621103114245,2021
Clupea,42G6,0.1998693618393914,6.277666231259773,31.408847126376,2022
Clupea,42G7,0.07463426747642601,2.2885071137017063,30.6629540435237,2022
Clupea,43G7,0.01136505674676984,0.24945194359083547,21.9490275454836,2022
Clupea,44G7,0.12990865387869135,2.3952755856420125,18.438152610516,2022
Clupea,44G8,0.10931725570981604,2.3772992408157823,21.7467885136666,2022
Clupea,45G7,0.1664619452038401,3.6768797674747455,22.0884104350231,2022
Clupea,45G8,0.2016251843549204,4.574208659028594,22.6866930024804,2022
Clupea,46G8,0.19686828236434933,3.3382160833950443,16.9565967829034,2022
Clupea,42G6,0.0022596617075356356,0.06305962662395659,27.9066669199474,2023
Clupea,42G7,0.0027993814220263406,0.0947525522866439,33.8476748974268,2023
Clupea,43G7,0.001884995023124978,0.06418234748435944,34.0490806060362,2023
Clupea,44G7,0.07114692292172559,2.181521946667763,30.6622107756906,2023
Clupea,44G8,0.08706057830699802,2.0700453276281636,23.7770684261785,2023
Clupea,45G7,0.15355251228860245,4.396449305404547,28.6315687049223,2023
Clupea,45G8,0.09199921090845842,2.1153462170448076,22.9930908771558,2023
Clupea,46G8,0.0764164044828796,1.8967588263169122,24.8213566072958,2023
